X,Y,facname,facdomain,borocd
-73.944053,40.768984,Bright Horizons Children's Center,"Education, Child Welfare, and Youth",108
-73.958433,40.776248,"Embassy Garage Partners, LLC",Core Infrastructure and Transportation,108
-73.951649,40.765472,East River Walk,"Parks, Gardens, and Historical Sites",108
-73.946039,40.78018,The Gillen Brewer School,"Education, Child Welfare, and Youth",108
-73.953938,40.767456,East 72nd Realty LLC,Core Infrastructure and Transportation,108
-73.959713,40.760522,Colonial Dames of America/Mount Vernon Hotel Museum & Garden,Libraries and Cultural Programs,108
-73.958667,40.759456,Twenty-Four Sycamores Park,"Parks, Gardens, and Historical Sites",108
-73.959615,40.765584,Ella Baker School,"Education, Child Welfare, and Youth",108
-73.960663,40.766829,222 East 69th Garage Corp.,Core Infrastructure and Transportation,108
-73.96068,40.767464,69 Enterprise Parking LLC,Core Infrastructure and Transportation,108
-73.950391,40.784344,Gallant Parking LLC,Core Infrastructure and Transportation,108
-73.950031,40.785012,PS 198 & Jop (Judge Seabury),"Parks, Gardens, and Historical Sites",108
-73.953748,40.770001,Ap Impala Managaement LLC,Core Infrastructure and Transportation,108
-73.951833,40.778385,Newbury,"Parks, Gardens, and Historical Sites",108
-73.945764,40.773871,Chapin School (The),"Education, Child Welfare, and Youth",108
-73.947916,40.763894,PS/IS 217,"Education, Child Welfare, and Youth",108
-73.947106,40.783659,"Search And Care, Inc.",Health and Human Services,108
-73.95672,40.767621,East 71st Street LLC,Core Infrastructure and Transportation,108
-73.951931,40.766741,Quik Park East 73rd St LLC,Core Infrastructure and Transportation,108
-73.9585,40.77592,133 East 80th Street,"Parks, Gardens, and Historical Sites",108
-73.954449,40.780457,Quik Park East 88th Street LLC,Core Infrastructure and Transportation,108
-73.953867,40.767374,Somerset,"Parks, Gardens, and Historical Sites",108
-73.96,40.760011,"Smith, Abigail Adams, Stable (Museum)","Parks, Gardens, and Historical Sites",108
-73.944856,40.779547,River York Barclay LLC,Core Infrastructure and Transportation,108
-73.946145,40.776684,"Laz Parking New York / New Jersey, LLC",Core Infrastructure and Transportation,108
-73.952306,40.773469,East Winds,"Parks, Gardens, and Historical Sites",108
-73.971627,40.765598,615 Garage Corporation,Core Infrastructure and Transportation,108
-73.945851,40.782269,NY Kids Club,"Education, Child Welfare, and Youth",108
-73.964434,40.774991,The Hewitt Preschool,"Education, Child Welfare, and Youth",108
-73.948326,40.771601,80th St. Parking Corp.,Core Infrastructure and Transportation,108
-73.967025,40.764761,"Narragansett Partners, L.L.C.",Core Infrastructure and Transportation,108
-73.958877,40.779052,St Ignatius Loyola School,"Education, Child Welfare, and Youth",108
-73.954979,40.785576,Hunter College Elem & HS,"Education, Child Welfare, and Youth",108
-73.947191,40.782344,Adolescent Health Center - Mental Health Clinic,Health and Human Services,108
-73.970579,40.763801,French Institute-Alliance Francaise,Libraries and Cultural Programs,108
-73.959615,40.765584,Ella Baker School,"Education, Child Welfare, and Youth",108
-73.951977,40.770572,Surrey Garage Corp.,Core Infrastructure and Transportation,108
-73.946596,40.771755,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,108
-73.959857,40.774216,The Allen Stevenson Preschool,"Education, Child Welfare, and Youth",108
-73.968247,40.767416,Stellmar Parking LLC,Core Infrastructure and Transportation,108
-73.952046,40.76728,Tow-Arrific Inc,Core Infrastructure and Transportation,108
-73.953322,40.772281,79th Street Realty LLC,Core Infrastructure and Transportation,108
-73.949536,40.76233,Southwest Promenade,"Parks, Gardens, and Historical Sites",108
-73.955578,40.780823,Queens Mid-Childhood Clinic at PS 169,Health and Human Services,108
-73.958081,40.766369,333 Garage Corp,Core Infrastructure and Transportation,108
-73.960639,40.765174,Sp Plus Corporation,Core Infrastructure and Transportation,108
-73.950424,40.775996,"Adams Tower Partners, L.L.C.",Core Infrastructure and Transportation,108
-73.956204,40.766627,Quik Park York Avenue LLC,Core Infrastructure and Transportation,108
-73.950839,40.770372,P.S. 158 Bayard Taylor,"Education, Child Welfare, and Youth",108
-73.958362,40.775437,All Souls School,"Education, Child Welfare, and Youth",108
-73.95672,40.767621,355 East 71st Street Garage LLC,Core Infrastructure and Transportation,108
-73.957918,40.771672,Jhs 167 & Playground,"Parks, Gardens, and Historical Sites",108
-73.95876,40.758299,City Owned Property,Administration of Government,108
-73.966525,40.772415,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,108
-73.968738,40.763464,Children's All Day School,"Education, Child Welfare, and Youth",108
-73.9556,40.779482,86th Street Subway Station (Dual System IRT),"Parks, Gardens, and Historical Sites",108
-73.956718,40.784702,The Nightingale Bamford School,"Education, Child Welfare, and Youth",108
-73.950902,40.775356,Rapid 83 Street Parking Corp.,Core Infrastructure and Transportation,108
-73.955869,40.769248,340 East 74th Street Parking Corp,Core Infrastructure and Transportation,108
-73.948804,40.776937,"401 East 86th Garage, LLC",Core Infrastructure and Transportation,108
-73.94595,40.783581,PS 252 At Life Sciences Sec School,"Education, Child Welfare, and Youth",108
-73.95955,40.772895,Rapid E. 77th St. Corp.,Core Infrastructure and Transportation,108
-73.954135,40.780012,Scr Parking Corp.,Core Infrastructure and Transportation,108
-73.960512,40.760061,"Bright Horizons  Children's Centers, LLC","Education, Child Welfare, and Youth",108
-73.949357,40.767934,Waterfront Property,Administration of Government,108
-73.952529,40.771918,"Ipark U, Inc",Core Infrastructure and Transportation,108
-73.963525,40.773835,"Propark America New York, LLC",Core Infrastructure and Transportation,108
-73.959518,40.765367,Ella Baker School,"Education, Child Welfare, and Youth",108
-73.953659,40.784254,Kipp Freedom Charter School II,"Education, Child Welfare, and Youth",108
-73.96572,40.76325,Enterprise 61st LLC,Core Infrastructure and Transportation,108
-73.955578,40.780823,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,108
-73.950064,40.768183,Sp Plus Corporation,Core Infrastructure and Transportation,108
-73.942515,40.768672,Consultation/Liaison,Health and Human Services,108
-73.963188,40.767369,Rabbi Arthur Schneier Park East Day,"Education, Child Welfare, and Youth",108
-73.945112,40.780904,Isaacs,Health and Human Services,108
-73.952915,40.765866,72nd Street LLC,Core Infrastructure and Transportation,108
-73.955174,40.765499,Rapid Park Holding Corp,Core Infrastructure and Transportation,108
-73.958263,40.777484,Chapland Parking LLC,Core Infrastructure and Transportation,108
-73.945122,40.781268,Stanley M Isaacs Neighborhood Center Inc,Health and Human Services,108
-73.95285,40.772868,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,108
-73.957918,40.771672,J.H.S. 167 Robert F. Wagner,"Education, Child Welfare, and Youth",108
-73.947598,40.782975,Marmara Manhattan,"Parks, Gardens, and Historical Sites",108
-73.952517,40.782934,Young Men's & Young Women's Hebrew Association,Libraries and Cultural Programs,108
-73.958482,40.766526,New York Conservatory of Music,Libraries and Cultural Programs,108
-73.959615,40.765584,Vanguard High School,"Education, Child Welfare, and Youth",108
-73.956686,40.774542,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,108
-73.953328,40.763421,City Owned Property,Administration of Government,108
-73.961522,40.770799,We Care Media Arts,Libraries and Cultural Programs,108
-73.948834,40.781343,"Go Africa Network, Inc.",Libraries and Cultural Programs,108
-73.971627,40.765598,"Morphoses, Ltd.",Libraries and Cultural Programs,108
-73.954152,40.757918,"Roosevelt Island Day Nursery, Inc.","Education, Child Welfare, and Youth",108
-73.950064,40.768183,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,108
-73.955341,40.769811,"Imperial Parking (U.S.), LLC",Core Infrastructure and Transportation,108
-73.956686,40.774542,"Central Parking System Of New York, Inc",Core Infrastructure and Transportation,108
