X,Y,facname,facdomain,borocd
-74.222972,40.541227,City Owned Property,Administration of Government,503
-74.215703,40.523251,One Of A Kind Child Care LLC,"Education, Child Welfare, and Youth",503
-74.193142,40.559852,Arden Heights Woods R-120,"Parks, Gardens, and Historical Sites",503
-74.202382,40.520529,Lemon Creek State Tidal Wetland,"Parks, Gardens, and Historical Sites",503
-74.183613,40.565781,Jewish Community Center Of Staten Island Inc,Health and Human Services,503
-74.180492,40.563035,The Gingerbread Learning Center,Health and Human Services,503
-74.110202,40.555834,SI Levee Project Phase 1,"Parks, Gardens, and Historical Sites",503
-74.18275,40.543112,PS 36 & Annex,"Education, Child Welfare, and Youth",503
-74.182404,40.555152,Grantwood Retention Basin,"Parks, Gardens, and Historical Sites",503
-74.155036,40.55825,PS 32 & Playground,"Education, Child Welfare, and Youth",503
-74.188927,40.536671,Park R-98,"Parks, Gardens, and Historical Sites",503
-74.21106,40.542454,Lemon Creek Bluebelt,"Education, Child Welfare, and Youth",503
-74.2013,40.543174,Woodrow Methodist Church,"Parks, Gardens, and Historical Sites",503
-74.188903,40.538519,Park,"Parks, Gardens, and Historical Sites",503
-74.243621,40.50777,IS 34 (Old Tottenville HS),"Education, Child Welfare, and Youth",503
-74.201565,40.528467,City Owned Property,Administration of Government,503
-74.16327,40.526986,Bayview Terrace Park  R-137,"Parks, Gardens, and Historical Sites",503
-74.2378,40.5327,Kreischer House,"Parks, Gardens, and Historical Sites",503
-74.174384,40.532235,Blue Heron Park,"Parks, Gardens, and Historical Sites",503
-74.217986,40.540339,Friends Preschool,"Education, Child Welfare, and Youth",503
-74.22244,40.511876,St Aloysious,"Education, Child Welfare, and Youth",503
-74.235823,40.534589,Henry's Service Center,Core Infrastructure and Transportation,503
-74.204722,40.556067,South Shore Country Club Park,"Parks, Gardens, and Historical Sites",503
-74.236891,40.505514,Tottenville Pool,"Parks, Gardens, and Historical Sites",503
-74.139195,40.572428,St. Patrick's,"Education, Child Welfare, and Youth",503
-74.149216,40.551148,Great Kills Field,Core Infrastructure and Transportation,503
-74.192599,40.562749,Richmond Repair Shop,Core Infrastructure and Transportation,503
-74.222434,40.51219,Youth Achieving Independence,Health and Human Services,503
-74.17989,40.549401,Drumgoole Tot Lot,"Parks, Gardens, and Historical Sites",503
-74.1397,40.545705,Poillon-Sequine-Britton House,"Parks, Gardens, and Historical Sites",503
-74.214008,40.541988,P.S. 056 The Louis Desario School,"Education, Child Welfare, and Youth",503
-74.126334,40.565086,Sirtoa R.O.W,Administration of Government,503
-74.142184,40.539212,Seaside Wildlife Nature Park,"Parks, Gardens, and Historical Sites",503
-74.189769,40.530637,Huguenot Ponds Park  R-131,"Parks, Gardens, and Historical Sites",503
-74.13352,40.556844,City Owned Property,Administration of Government,503
-74.169519,40.534654,Part Of Lot Blue Heron Pond Pk,Administration of Government,503
-74.230168,40.517347,Long Pond Pard Addition R-27,"Parks, Gardens, and Historical Sites",503
-74.227267,40.512508,Long Pond Park Phase I,"Parks, Gardens, and Historical Sites",503
-74.192269,40.534088,Part Of Lot 78  R-98,"Parks, Gardens, and Historical Sites",503
-74.163615,40.526901,Garden,"Parks, Gardens, and Historical Sites",503
-74.14958,40.565865,City Owned Property,Administration of Government,503
-74.22244,40.511876,Alc - Mount Loroto,"Education, Child Welfare, and Youth",503
-74.186174,40.523221,Jcc Beacon Summer Camp,"Education, Child Welfare, and Youth",503
-74.14287,40.540309,Nelson Avenue Waterfront Park,"Parks, Gardens, and Historical Sites",503
-74.187284,40.529411,PS 5 & Portables,"Education, Child Welfare, and Youth",503
-74.22244,40.511876,PS 1 Ax & PS 3 Annex,"Education, Child Welfare, and Youth",503
